"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0920311","0920011","New Hartford School District","Ann Antolini School","ELA","M","142","135","95.1","135","16","11.9","40","29.6","34","25.2","45","33.3","79","58.5"
"0920311","0920011","New Hartford School District","Ann Antolini School","Math","F","153","148","96.7","148","20","13.5","45","30.4","58","39.2","25","16.9","83","56.1"
"0920311","0920011","New Hartford School District","Ann Antolini School","Math","M","142","135","95.1","135","26","19.3","43","31.9","40","29.6","26","19.3","66","48.9"
"0931211","0930011","New Haven School District","Edgewood School","ELA","F","146","146","100.0","146","42","28.8","32","21.9","33","22.6","39","26.7","72","49.3"
"0931211","0930011","New Haven School District","Edgewood School","ELA","M","137","137","100.0","137","57","41.6","42","30.7","21","15.3","17","12.4","38","27.7"
"0931211","0930011","New Haven School District","Edgewood School","Math","F","146","144","98.6","144","57","39.6","48","33.3","16","11.1","23","16.0","39","27.1"
"0931211","0930011","New Haven School District","Edgewood School","Math","M","137","137","100.0","137","84","61.3","33","24.1","7","5.1","13","9.5","20","14.6"
"0931411","0930011","New Haven School District","Nathan Hale School","ELA","F","143","137","95.8","137","24","17.5","46","33.6","40","29.2","27","19.7","67","48.9"
"0931411","0930011","New Haven School District","Nathan Hale School","ELA","M","164","160","97.6","160","39","24.4","46","28.8","57","35.6","18","11.3","75","46.9"
"0931411","0930011","New Haven School District","Nathan Hale School","Math","F","143","137","95.8","137","41","29.9","52","38.0","32","23.4","12","8.8","44","32.1"
"0931411","0930011","New Haven School District","Nathan Hale School","Math","M","165","160","97.0","160","47","29.4","61","38.1","33","20.6","19","11.9","52","32.5"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","ELA","F","144","142","98.6","142","73","51.4","35","24.6","*","*","*","*","34","23.9"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","ELA","M","156","153","98.1","153","107","69.9","31","20.3","*","*","*","*","15","9.8"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","Math","F","145","143","98.6","143","100","69.9","35","24.5","8","5.6","0","0.0","8","5.6"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","Math","M","156","153","98.1","153","117","76.5","29","19.0","7","4.6","0","0.0","7","4.6"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","ELA","F","142","142","100.0","142","70","49.3","32","22.5","*","*","*","*","40","28.2"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","ELA","M","156","154","98.7","154","94","61.0","33","21.4","*","*","*","*","27","17.5"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","Math","F","142","142","100.0","142","78","54.9","46","32.4","*","*","*","*","18","12.7"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","Math","M","156","154","98.7","154","94","61.0","38","24.7","*","*","*","*","22","14.3"
"0930311","0930011","New Haven School District","Beecher School","ELA","F","141","139","98.6","139","46","33.1","43","30.9","31","22.3","19","13.7","50","36.0"
"0930311","0930011","New Haven School District","Beecher School","ELA","M","142","137","96.5","137","66","48.2","36","26.3","26","19.0","9","6.6","35","25.5"
"0930311","0930011","New Haven School District","Beecher School","Math","F","141","138","97.9","138","73","52.9","50","36.2","*","*","*","*","15","10.9"
"0930311","0930011","New Haven School District","Beecher School","Math","M","142","137","96.5","137","76","55.5","41","29.9","*","*","*","*","20","14.6"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","ELA","F","137","136","99.3","136","31","22.8","38","27.9","45","33.1","22","16.2","67","49.3"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","ELA","M","155","155","100.0","155","56","36.1","44","28.4","44","28.4","11","7.1","55","35.5"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","Math","F","137","136","99.3","136","63","46.3","46","33.8","*","*","*","*","27","19.9"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","Math","M","155","155","100.0","155","84","54.2","44","28.4","*","*","*","*","27","17.4"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","ELA","F","291","289","99.3","289","65","22.5","87","30.1","95","32.9","42","14.5","137","47.4"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","ELA","M","153","153","100.0","153","53","34.6","53","34.6","38","24.8","9","5.9","47","30.7"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","Math","F","291","287","98.6","287","113","39.4","105","36.6","46","16.0","23","8.0","69","24.0"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","Math","M","153","152","99.3","152","76","50.0","53","34.9","14","9.2","9","5.9","23","15.1"
"0934311","0930011","New Haven School District","Bishop Woods School","ELA","F","168","168","100.0","168","65","38.7","57","33.9","32","19.0","14","8.3","46","27.4"
"0934311","0930011","New Haven School District","Bishop Woods School","ELA","M","135","135","100.0","135","73","54.1","30","22.2","24","17.8","8","5.9","32","23.7"
"0934311","0930011","New Haven School District","Bishop Woods School","Math","F","168","167","99.4","167","84","50.3","61","36.5","*","*","*","*","22","13.2"
"0934311","0930011","New Haven School District","Bishop Woods School","Math","M","135","135","100.0","135","75","55.6","34","25.2","*","*","*","*","26","19.3"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","ELA","F","103","103","100.0","103","48","46.6","32","31.1","*","*","*","*","23","22.3"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","ELA","M","107","107","100.0","107","64","59.8","26","24.3","*","*","*","*","17","15.9"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","Math","F","103","103","100.0","103","68","66.0","25","24.3","*","*","*","*","*","*"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","Math","M","108","107","99.1","107","79","73.8","23","21.5","*","*","*","*","*","*"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","ELA","F","166","166","100.0","166","77","46.4","52","31.3","*","*","*","*","37","22.3"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","ELA","M","184","182","98.9","182","109","59.9","41","22.5","*","*","*","*","32","17.6"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","Math","F","166","166","100.0","166","95","57.2","54","32.5","*","*","*","*","17","10.2"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","Math","M","184","181","98.4","181","112","61.9","50","27.6","*","*","*","*","19","10.5"
"0930611","0930011","New Haven School District","Clinton Avenue School","ELA","F","157","157","100.0","157","59","37.6","62","39.5","25","15.9","11","7.0","36","22.9"
"0930611","0930011","New Haven School District","Clinton Avenue School","ELA","M","179","179","100.0","179","105","58.7","36","20.1","32","17.9","6","3.4","38","21.2"
"0930611","0930011","New Haven School District","Clinton Avenue School","Math","F","157","157","100.0","157","72","45.9","55","35.0","*","*","*","*","30","19.1"
"0930611","0930011","New Haven School District","Clinton Avenue School","Math","M","179","179","100.0","179","106","59.2","53","29.6","*","*","*","*","20","11.2"
"0934111","0930011","New Haven School District","Columbus Family Academy","ELA","F","133","131","98.5","131","43","32.8","40","30.5","40","30.5","8","6.1","48","36.6"
"0934111","0930011","New Haven School District","Columbus Family Academy","ELA","M","140","137","97.9","137","51","37.2","52","38.0","28","20.4","6","4.4","34","24.8"
"0934111","0930011","New Haven School District","Columbus Family Academy","Math","F","133","131","98.5","131","55","42.0","60","45.8","*","*","*","*","16","12.2"
"0934111","0930011","New Haven School District","Columbus Family Academy","Math","M","140","137","97.9","137","67","48.9","54","39.4","*","*","*","*","16","11.7"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","ELA","F","218","216","99.1","216","47","21.8","57","26.4","85","39.4","27","12.5","112","51.9"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","ELA","M","180","179","99.4","179","59","33.0","53","29.6","52","29.1","15","8.4","67","37.4"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","Math","F","218","216","99.1","216","96","44.4","71","32.9","37","17.1","12","5.6","49","22.7"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","Math","M","180","179","99.4","179","84","46.9","52","29.1","32","17.9","11","6.1","43","24.0"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","ELA","F","155","155","100.0","155","31","20.0","40","25.8","50","32.3","34","21.9","84","54.2"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","ELA","M","137","137","100.0","137","50","36.5","33","24.1","40","29.2","14","10.2","54","39.4"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","Math","F","155","155","100.0","155","54","34.8","50","32.3","36","23.2","15","9.7","51","32.9"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","Math","M","137","137","100.0","137","68","49.6","40","29.2","18","13.1","11","8.0","29","21.2"
"0935611","0930011","New Haven School District","Domus Academy","ELA","F","11","9","*","8","*","*","*","*","*","*","*","*","*","*"
"0935611","0930011","New Haven School District","Domus Academy","ELA","M","31","27","87.1","27","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0935611","0930011","New Haven School District","Domus Academy","Math","F","11","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0935611","0930011","New Haven School District","Domus Academy","Math","M","31","28","90.3","28","*","*","0","0.0","0","0.0","0","0.0","0","0.0"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","ELA","F","140","140","100.0","140","41","29.3","47","33.6","38","27.1","14","10.0","52","37.1"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","ELA","M","133","130","97.7","130","50","38.5","36","27.7","29","22.3","15","11.5","44","33.8"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","Math","F","140","140","100.0","140","60","42.9","53","37.9","18","12.9","9","6.4","27","19.3"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","Math","M","133","131","98.5","131","59","45.0","39","29.8","26","19.8","7","5.3","33","25.2"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","F","85","85","100.0","85","9","10.6","20","23.5","35","41.2","21","24.7","56","65.9"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","M","187","187","100.0","187","38","20.3","49","26.2","66","35.3","34","18.2","100","53.5"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","F","85","85","100.0","85","20","23.5","28","32.9","16","18.8","21","24.7","37","43.5"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","M","187","187","100.0","187","41","21.9","64","34.2","36","19.3","46","24.6","82","43.9"
"0931611","0930011","New Haven School District","Fair Haven School","ELA","F","283","281","99.3","278","173","62.2","68","24.5","*","*","*","*","37","13.3"
"0931611","0930011","New Haven School District","Fair Haven School","ELA","M","262","261","99.6","260","186","71.5","53","20.4","*","*","*","*","21","8.1"
"0931611","0930011","New Haven School District","Fair Haven School","Math","F","283","279","98.6","273","216","79.1","51","18.7","*","*","*","*","6","2.2"
"0931611","0930011","New Haven School District","Fair Haven School","Math","M","263","259","98.5","257","204","79.4","39","15.2","*","*","*","*","14","5.4"
"0930711","0930011","New Haven School District","Hill Central Music Academy","ELA","F","149","148","99.3","148","69","46.6","41","27.7","*","*","*","*","38","25.7"
