"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","Math","Y","20","20","100.0","20","6","30.0","9","45.0","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","Math","N","112","110","98.2","110","32","29.1","37","33.6","*","*","*","*","*","*"
"2060312","2060012","Regional School District 06","Warren Elementary School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2060312","2060012","Regional School District 06","Warren Elementary School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2060312","2060012","Regional School District 06","Warren Elementary School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2060312","2060012","Regional School District 06","Warren Elementary School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079012","2070012","Regional School District 07","FLEX","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079012","2070012","Regional School District 07","FLEX","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079012","2070012","Regional School District 07","FLEX","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079012","2070012","Regional School District 07","FLEX","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079212","2070012","Regional School District 07","Links","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079212","2070012","Regional School District 07","Links","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079212","2070012","Regional School District 07","Links","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079212","2070012","Regional School District 07","Links","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","ELA","Y","20","20","100.0","20","*","*","*","*","10","50.0","0","0.0","10","50.0"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","ELA","N","290","278","95.9","278","*","*","*","*","129","46.4","76","27.3","205","73.7"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","Math","Y","20","20","100.0","20","6","30.0","*","*","6","30.0","*","*","*","*"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","Math","N","290","278","95.9","278","22","7.9","*","*","106","38.1","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2079312","2070012","Regional School District 07","STEP","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2085112","2080012","Regional School District 08","RHAM Middle School","ELA","Y","45","44","97.8","44","8","18.2","10","22.7","18","40.9","8","18.2","26","59.1"
"2085112","2080012","Regional School District 08","RHAM Middle School","ELA","N","522","517","99.0","514","40","7.8","103","20.0","246","47.9","125","24.3","371","72.2"
"2085112","2080012","Regional School District 08","RHAM Middle School","Math","Y","45","45","100.0","45","10","22.2","15","33.3","11","24.4","9","20.0","20","44.4"
"2085112","2080012","Regional School District 08","RHAM Middle School","Math","N","522","516","98.9","513","65","12.7","140","27.3","151","29.4","157","30.6","308","60.0"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","ELA","Y","53","51","96.2","51","*","*","12","23.5","24","47.1","*","*","*","*"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","ELA","N","733","725","98.9","725","*","*","154","21.2","293","40.4","*","*","*","*"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","Math","Y","53","51","96.2","51","18","35.3","15","29.4","10","19.6","8","15.7","18","35.3"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","Math","N","732","724","98.9","724","124","17.1","234","32.3","186","25.7","180","24.9","366","50.6"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","ELA","Y","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","ELA","N","171","168","98.2","168","*","*","*","*","*","*","*","*","*","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","Math","Y","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","Math","N","171","168","98.2","168","*","*","*","*","*","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","ELA","N","154","151","98.1","151","*","*","*","*","*","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","Math","N","154","151","98.1","151","*","*","*","*","*","*","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","ELA","Y","25","25","100.0","25","*","*","8","32.0","9","36.0","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","ELA","N","65","65","100.0","65","*","*","12","18.5","38","58.5","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","Math","Y","25","25","100.0","25","9","36.0","*","*","7","28.0","*","*","*","*"
"2116112","2110012","Regional School District 11","Parish Hill High School","Math","N","65","64","98.5","64","*","*","28","43.8","13","20.3","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120212","2120012","Regional School District 12","Booth Free School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","ELA","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","ELA","N","161","161","100.0","161","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Math","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"2120312","2120012","Regional School District 12","Shepaug Valley School","Math","N","161","160","99.4","160","*","*","*","*","*","*","*","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120112","2120012","Regional School District 12","The Burnham School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","ELA","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","ELA","N","52","52","100.0","52","*","*","*","*","*","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","Math","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","Math","N","52","52","100.0","52","*","*","*","*","*","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","ELA","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","ELA","N","128","128","100.0","128","*","*","*","*","*","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","Math","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"2130212","2130012","Regional School District 13","Francis E. Korn School","Math","N","128","128","100.0","128","*","*","*","*","*","*","*","*","*","*"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","ELA","Y","30","29","96.7","29","*","*","10","34.5","14","48.3","*","*","*","*"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","ELA","N","287","287","100.0","287","*","*","74","25.8","122","42.5","*","*","*","*"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","Math","Y","30","29","96.7","29","7","24.1","12","41.4","*","*","*","*","10","34.5"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","Math","N","287","286","99.7","286","*","*","88","30.8","78","27.3","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","ELA","Y","11","10","*","10","*","*","*","*","*","*","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","ELA","N","100","97","97.0","97","*","*","*","*","*","*","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","Math","Y","11","10","*","10","*","*","*","*","*","*","*","*","*","*"
"2130512","2130012","Regional School District 13","John Lyman School","Math","N","100","97","97.0","97","*","*","*","*","*","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","ELA","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","ELA","N","243","239","98.4","239","*","*","*","*","*","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","Math","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","Math","N","243","239","98.4","239","*","*","*","*","*","*","*","*","*","*"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","ELA","Y","22","21","95.5","21","*","*","*","*","7","33.3","6","28.6","13","61.9"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","ELA","N","118","116","98.3","116","*","*","*","*","34","29.3","45","38.8","79","68.1"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","Math","Y","22","21","95.5","21","*","*","9","42.9","6","28.6","*","*","*","*"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","Math","N","118","115","97.5","115","*","*","39","33.9","44","38.3","*","*","*","*"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","ELA","Y","24","24","100.0","24","*","*","*","*","10","41.7","7","29.2","17","70.8"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","ELA","N","165","165","100.0","165","*","*","*","*","47","28.5","70","42.4","117","70.9"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","Math","Y","24","24","100.0","24","*","*","9","37.5","10","41.7","*","*","*","*"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","Math","N","165","165","100.0","165","*","*","47","28.5","54","32.7","*","*","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","ELA","Y","43","43","100.0","43","*","*","13","30.2","14","32.6","*","*","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","ELA","N","289","288","99.7","288","*","*","74","25.7","120","41.7","*","*","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","Math","Y","43","43","100.0","43","16","37.2","14","32.6","*","*","*","*","13","30.2"
"2145112","2140012","Regional School District 14","Woodbury Middle School","Math","N","289","288","99.7","288","*","*","115","39.9","75","26.0","*","*","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","ELA","Y","22","22","100.0","22","*","*","7","31.8","*","*","7","31.8","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","ELA","N","184","180","97.8","180","*","*","22","12.2","*","*","95","52.8","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","Math","Y","22","22","100.0","22","*","*","8","36.4","7","31.8","*","*","*","*"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","Math","N","184","180","97.8","180","*","*","25","13.9","65","36.1","*","*","*","*"
