"school_code","district_code","district","school","subject","special_education","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1370511","1370011","Stonington School District","Deans Mill School","ELA","Y","26","24","92.3","24","*","*","*","*","8","33.3","*","*","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","Math","N","150","148","98.7","148","*","*","*","*","54","36.5","*","*","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","Math","Y","26","24","92.3","24","*","*","*","*","7","29.2","*","*","*","*"
"1375211","1370011","Stonington School District","Mystic Middle School","ELA","N","350","342","97.7","342","*","*","59","17.3","132","38.6","*","*","*","*"
"1375211","1370011","Stonington School District","Mystic Middle School","ELA","Y","52","50","96.2","50","27","54.0","*","*","12","24.0","*","*","*","*"
"1375211","1370011","Stonington School District","Mystic Middle School","Math","N","350","342","97.7","342","*","*","76","22.2","107","31.3","*","*","*","*"
"1375211","1370011","Stonington School District","Mystic Middle School","Math","Y","52","49","94.2","49","29","59.2","*","*","0","0.0","*","*","*","*"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","ELA","N","217","215","99.1","215","*","*","34","15.8","101","47.0","*","*","*","*"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","ELA","Y","46","46","100.0","46","19","41.3","19","41.3","*","*","*","*","8","17.4"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","Math","N","217","215","99.1","215","25","11.6","59","27.4","*","*","*","*","*","*"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","Math","Y","46","46","100.0","46","26","56.5","16","34.8","*","*","*","*","*","*"
"1370411","1370011","Stonington School District","West Broad Street School","ELA","N","122","121","99.2","121","7","5.8","*","*","*","*","*","*","*","*"
"1370411","1370011","Stonington School District","West Broad Street School","ELA","Y","25","25","100.0","25","15","60.0","*","*","*","*","*","*","*","*"
"1370411","1370011","Stonington School District","West Broad Street School","Math","N","122","121","99.2","121","0","0.0","24","19.8","*","*","*","*","97","80.2"
"1370411","1370011","Stonington School District","West Broad Street School","Math","Y","25","25","100.0","25","11","44.0","8","32.0","*","*","*","*","6","24.0"
"1381311","1380011","Stratford School District","Eli Whitney School","ELA","N","276","275","99.6","275","30","10.9","67","24.4","*","*","*","*","*","*"
"1381311","1380011","Stratford School District","Eli Whitney School","ELA","Y","29","26","89.7","26","12","46.2","9","34.6","*","*","*","*","*","*"
"1381311","1380011","Stratford School District","Eli Whitney School","Math","N","276","275","99.6","275","58","21.1","99","36.0","*","*","*","*","*","*"
"1381311","1380011","Stratford School District","Eli Whitney School","Math","Y","29","26","89.7","26","14","53.8","9","34.6","*","*","*","*","*","*"
"1380311","1380011","Stratford School District","Chapel School","ELA","N","273","272","99.6","272","75","27.6","*","*","*","*","38","14.0","*","*"
"1380311","1380011","Stratford School District","Chapel School","ELA","Y","28","25","89.3","25","21","84.0","*","*","*","*","0","0.0","*","*"
"1380311","1380011","Stratford School District","Chapel School","Math","N","273","272","99.6","272","83","30.5","*","*","*","*","22","8.1","*","*"
"1380311","1380011","Stratford School District","Chapel School","Math","Y","28","24","85.7","24","22","91.7","*","*","*","*","0","0.0","*","*"
"1385211","1380011","Stratford School District","David Wooster Middle School","ELA","N","510","504","98.8","504","123","24.4","128","25.4","*","*","*","*","*","*"
"1385211","1380011","Stratford School District","David Wooster Middle School","ELA","Y","41","40","97.6","40","32","80.0","*","*","*","*","0","0.0","*","*"
"1385211","1380011","Stratford School District","David Wooster Middle School","Math","N","510","501","98.2","501","226","45.1","*","*","79","15.8","*","*","*","*"
"1385211","1380011","Stratford School District","David Wooster Middle School","Math","Y","41","40","97.6","40","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1380411","1380011","Stratford School District","Franklin School","ELA","N","111","111","100.0","111","28","25.2","34","30.6","*","*","*","*","*","*"
"1380411","1380011","Stratford School District","Franklin School","ELA","Y","23","23","100.0","23","15","65.2","*","*","*","*","0","0.0","*","*"
"1380411","1380011","Stratford School District","Franklin School","Math","N","111","111","100.0","111","39","35.1","*","*","*","*","*","*","*","*"
"1380411","1380011","Stratford School District","Franklin School","Math","Y","23","23","100.0","23","18","78.3","*","*","*","*","0","0.0","*","*"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","ELA","N","497","497","100.0","497","*","*","144","29.0","203","40.8","*","*","*","*"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","ELA","Y","61","61","100.0","61","39","63.9","15","24.6","*","*","*","*","7","11.5"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","Math","N","497","496","99.8","496","197","39.7","173","34.9","*","*","*","*","*","*"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","Math","Y","61","61","100.0","61","51","83.6","7","11.5","*","*","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","ELA","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","Math","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","ELA","N","129","129","100.0","129","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","ELA","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","Math","N","129","129","100.0","129","*","*","*","*","*","*","*","*","*","*"
"1380811","1380011","Stratford School District","Lordship School","Math","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1380911","1380011","Stratford School District","Nichols School","ELA","N","222","222","100.0","222","55","24.8","63","28.4","65","29.3","39","17.6","104","46.8"
"1380911","1380011","Stratford School District","Nichols School","ELA","Y","33","33","100.0","33","23","69.7","10","30.3","0","0.0","0","0.0","0","0.0"
"1380911","1380011","Stratford School District","Nichols School","Math","N","222","222","100.0","222","75","33.8","*","*","*","*","16","7.2","*","*"
"1380911","1380011","Stratford School District","Nichols School","Math","Y","33","33","100.0","33","27","81.8","*","*","*","*","0","0.0","*","*"
"1381011","1380011","Stratford School District","Second Hill Lane School","ELA","N","296","295","99.7","295","*","*","70","23.7","*","*","73","24.7","*","*"
"1381011","1380011","Stratford School District","Second Hill Lane School","ELA","Y","50","50","100.0","50","37","74.0","*","*","*","*","0","0.0","*","*"
"1381011","1380011","Stratford School District","Second Hill Lane School","Math","N","296","295","99.7","295","75","25.4","109","36.9","*","*","*","*","*","*"
"1381011","1380011","Stratford School District","Second Hill Lane School","Math","Y","50","50","100.0","50","38","76.0","*","*","*","*","0","0.0","*","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","ELA","N","378","376","99.5","376","53","14.1","74","19.7","*","*","*","*","*","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","ELA","Y","29","28","96.6","28","12","42.9","11","39.3","*","*","*","*","*","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","Math","N","378","376","99.5","376","85","22.6","122","32.4","*","*","*","*","*","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","Math","Y","29","28","96.6","28","17","60.7","6","21.4","*","*","*","*","*","*"
"1381411","1380011","Stratford School District","Wilcoxson School","ELA","N","176","175","99.4","175","36","20.6","48","27.4","*","*","*","*","*","*"
"1381411","1380011","Stratford School District","Wilcoxson School","ELA","Y","23","22","95.7","22","*","*","0","0.0","*","*","0","0.0","*","*"
"1381411","1380011","Stratford School District","Wilcoxson School","Math","N","176","175","99.4","175","46","26.3","*","*","55","31.4","*","*","*","*"
"1381411","1380011","Stratford School District","Wilcoxson School","Math","Y","23","22","95.7","22","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1390311","1390011","Suffield School District","McAlister Intermediate School","ELA","N","419","412","98.3","412","*","*","83","20.1","128","31.1","*","*","*","*"
"1390311","1390011","Suffield School District","McAlister Intermediate School","ELA","Y","51","46","90.2","46","27","58.7","9","19.6","*","*","*","*","10","21.7"
"1390311","1390011","Suffield School District","McAlister Intermediate School","Math","N","419","412","98.3","411","60","14.6","144","35.0","*","*","*","*","207","50.4"
"1390311","1390011","Suffield School District","McAlister Intermediate School","Math","Y","51","46","90.2","46","31","67.4","8","17.4","*","*","*","*","7","15.2"
"1395111","1390011","Suffield School District","Suffield Middle School","ELA","N","504","497","98.6","497","*","*","84","16.9","208","41.9","*","*","*","*"
"1395111","1390011","Suffield School District","Suffield Middle School","ELA","Y","57","54","94.7","54","24","44.4","21","38.9","*","*","*","*","9","16.7"
"1395111","1390011","Suffield School District","Suffield Middle School","Math","N","504","494","98.0","494","61","12.3","148","30.0","*","*","*","*","285","57.7"
"1395111","1390011","Suffield School District","Suffield Middle School","Math","Y","57","54","94.7","54","35","64.8","13","24.1","*","*","*","*","6","11.1"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","N","84","84","100.0","84","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","N","84","84","100.0","84","*","*","*","*","*","*","*","*","*","*"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","N","144","141","97.9","141","19","13.5","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","ELA","Y","28","27","96.4","27","19","70.4","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","N","144","140","97.2","140","48","34.3","*","*","*","*","*","*","*","*"
"9026122","9020022","The Gilbert School District","The Gilbert School","Math","Y","28","27","96.4","27","24","88.9","*","*","*","*","*","*","*","*"
"1400111","1400011","Thomaston School District","Black Rock School","ELA","N","55","54","98.2","54","*","*","*","*","*","*","*","*","*","*"
"1400111","1400011","Thomaston School District","Black Rock School","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1400111","1400011","Thomaston School District","Black Rock School","Math","N","55","54","98.2","54","*","*","*","*","*","*","*","*","*","*"
"1400111","1400011","Thomaston School District","Black Rock School","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1400211","1400011","Thomaston School District","Thomaston Center School","ELA","N","188","187","99.5","187","*","*","44","23.5","65","34.8","*","*","*","*"
"1400211","1400011","Thomaston School District","Thomaston Center School","ELA","Y","29","29","100.0","29","21","72.4","*","*","0","0.0","*","*","*","*"
"1400211","1400011","Thomaston School District","Thomaston Center School","Math","N","188","187","99.5","187","*","*","81","43.3","*","*","36","19.3","*","*"
"1400211","1400011","Thomaston School District","Thomaston Center School","Math","Y","29","29","100.0","29","19","65.5","*","*","*","*","0","0.0","*","*"
