"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","ELA","720","711","98.8","711","119","16.7","174","24.5","292","41.1","126","17.7","418","58.8"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","Math","720","710","98.6","710","169","23.8","243","34.2","194","27.3","104","14.6","298","42.0"
"1489211","1480011","Wallingford School District","Harvest Park","ELA","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1489211","1480011","Wallingford School District","Harvest Park","Math","8","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","ELA","694","680","98.0","680","113","16.6","194","28.5","281","41.3","92","13.5","373","54.9"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","Math","694","680","98.0","680","153","22.5","235","34.6","191","28.1","101","14.9","292","42.9"
"1480311","1480011","Wallingford School District","Parker Farms School","ELA","271","271","100.0","271","56","20.7","65","24.0","92","33.9","58","21.4","150","55.4"
"1480311","1480011","Wallingford School District","Parker Farms School","Math","271","271","100.0","271","51","18.8","84","31.0","90","33.2","46","17.0","136","50.2"
"1481211","1480011","Wallingford School District","Pond Hill School","ELA","329","329","100.0","329","59","17.9","87","26.4","95","28.9","88","26.7","183","55.6"
"1481211","1480011","Wallingford School District","Pond Hill School","Math","329","329","100.0","329","56","17.0","115","35.0","98","29.8","60","18.2","158","48.0"
"1480411","1480011","Wallingford School District","Rock Hill School","ELA","337","335","99.4","335","71","21.2","85","25.4","96","28.7","83","24.8","179","53.4"
"1480411","1480011","Wallingford School District","Rock Hill School","Math","337","334","99.1","334","67","20.1","102","30.5","109","32.6","56","16.8","165","49.4"
"1480811","1480011","Wallingford School District","Yalesville School","ELA","319","318","99.7","318","39","12.3","71","22.3","108","34.0","100","31.4","208","65.4"
"1480811","1480011","Wallingford School District","Yalesville School","Math","319","318","99.7","318","39","12.3","90","28.3","107","33.6","82","25.8","189","59.4"
"1515211","1510011","Waterbury School District","West Side Middle School","ELA","1004","1000","99.6","1000","539","53.9","248","24.8","166","16.6","47","4.7","213","21.3"
"1515211","1510011","Waterbury School District","West Side Middle School","Math","1005","1001","99.6","1001","671","67.0","225","22.5","84","8.4","21","2.1","105","10.5"
"1512311","1510011","Waterbury School District","Washington School","ELA","141","141","100.0","141","54","38.3","50","35.5","25","17.7","12","8.5","37","26.2"
"1512311","1510011","Waterbury School District","Washington School","Math","141","141","100.0","141","80","56.7","38","27.0","18","12.8","*","*","*","*"
"1512111","1510011","Waterbury School District","B. W. Tinker School","ELA","303","303","100.0","303","116","38.3","76","25.1","72","23.8","39","12.9","111","36.6"
"1512111","1510011","Waterbury School District","B. W. Tinker School","Math","303","303","100.0","303","106","35.0","103","34.0","75","24.8","19","6.3","94","31.0"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","ELA","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","Math","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"3480115","1510011","Waterbury School District","Bridgeport Detention Center","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3480115","1510011","Waterbury School District","Bridgeport Detention Center","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","ELA","86","86","100.0","86","74","86.0","*","*","*","*","0","0.0","*","*"
"1514311","1510011","Waterbury School District","Bucks Hill Bilingual","Math","86","86","100.0","86","78","90.7","*","*","*","*","0","0.0","*","*"
"1510511","1510011","Waterbury School District","Bucks Hill School","ELA","178","178","100.0","178","99","55.6","46","25.8","27","15.2","6","3.4","33","18.5"
"1510511","1510011","Waterbury School District","Bucks Hill School","Math","178","178","100.0","178","126","70.8","39","21.9","*","*","*","*","13","7.3"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","ELA","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","Math","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1510611","1510011","Waterbury School District","Bunker Hill School","ELA","223","223","100.0","223","119","53.4","44","19.7","37","16.6","23","10.3","60","26.9"
"1510611","1510011","Waterbury School District","Bunker Hill School","Math","224","224","100.0","224","116","51.8","70","31.3","32","14.3","6","2.7","38","17.0"
"1512711","1510011","Waterbury School District","Carrington School","ELA","328","328","100.0","328","133","40.5","93","28.4","75","22.9","27","8.2","102","31.1"
"1512711","1510011","Waterbury School District","Carrington School","Math","328","328","100.0","328","150","45.7","99","30.2","58","17.7","21","6.4","79","24.1"
"1514111","1510011","Waterbury School District","Chase Bilingual","ELA","33","33","100.0","33","28","84.8","*","*","*","*","0","0.0","*","*"
"1514111","1510011","Waterbury School District","Chase Bilingual","Math","33","33","100.0","33","25","75.8","*","*","*","*","0","0.0","*","*"
"1510911","1510011","Waterbury School District","Driggs School","ELA","237","237","100.0","237","123","51.9","72","30.4","35","14.8","7","3.0","42","17.7"
"1510911","1510011","Waterbury School District","Driggs School","Math","237","237","100.0","237","137","57.8","79","33.3","*","*","*","*","21","8.9"
"1511611","1510011","Waterbury School District","Duggan School","ELA","281","281","100.0","281","107","38.1","83","29.5","61","21.7","30","10.7","91","32.4"
"1511611","1510011","Waterbury School District","Duggan School","Math","282","282","100.0","282","151","53.5","74","26.2","38","13.5","19","6.7","57","20.2"
"1519111","1510011","Waterbury School District","Enlightenment School","ELA","77","68","88.3","68","61","89.7","*","*","*","*","0","0.0","*","*"
"1519111","1510011","Waterbury School District","Enlightenment School","Math","77","70","90.9","70","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1513911","1510011","Waterbury School District","Excel III","ELA","6","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513911","1510011","Waterbury School District","Excel III","Math","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","ELA","265","261","98.5","261","81","31.0","80","30.7","59","22.6","41","15.7","100","38.3"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","Math","265","261","98.5","261","101","38.7","81","31.0","58","22.2","21","8.0","79","30.3"
"1512611","1510011","Waterbury School District","Gilmartin School","ELA","298","298","100.0","298","142","47.7","78","26.2","68","22.8","10","3.4","78","26.2"
"1512611","1510011","Waterbury School District","Gilmartin School","Math","297","297","100.0","297","184","62.0","79","26.6","*","*","*","*","34","11.4"
"1510711","1510011","Waterbury School District","H. S. Chase School","ELA","361","361","100.0","361","174","48.2","104","28.8","57","15.8","26","7.2","83","23.0"
"1510711","1510011","Waterbury School District","H. S. Chase School","Math","361","361","100.0","361","177","49.0","114","31.6","62","17.2","8","2.2","70","19.4"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","ELA","33","33","100.0","33","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1514211","1510011","Waterbury School District","Hopeville Bilingual","Math","33","33","100.0","33","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1511311","1510011","Waterbury School District","Hopeville School","ELA","168","168","100.0","168","84","50.0","55","32.7","21","12.5","8","4.8","29","17.3"
"1511311","1510011","Waterbury School District","Hopeville School","Math","168","168","100.0","168","99","58.9","48","28.6","*","*","*","*","21","12.5"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","ELA","254","253","99.6","253","81","32.0","68","26.9","63","24.9","41","16.2","104","41.1"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","Math","254","253","99.6","253","70","27.7","105","41.5","56","22.1","22","8.7","78","30.8"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","ELA","252","252","100.0","252","76","30.2","82","32.5","64","25.4","30","11.9","94","37.3"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","Math","252","252","100.0","252","114","45.2","82","32.5","47","18.7","9","3.6","56","22.2"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","ELA","1180","1174","99.5","1173","612","52.2","281","24.0","236","20.1","44","3.8","280","23.9"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","Math","1179","1172","99.4","1172","775","66.1","266","22.7","96","8.2","35","3.0","131","11.2"
"1515311","1510011","Waterbury School District","North End Middle School","ELA","949","946","99.7","946","498","52.6","249","26.3","160","16.9","39","4.1","199","21.0"
"1515311","1510011","Waterbury School District","North End Middle School","Math","949","946","99.7","946","711","75.2","183","19.3","46","4.9","6","0.6","52","5.5"
"1513411","1510011","Waterbury School District","Reed School","ELA","253","253","100.0","253","117","46.2","71","28.1","45","17.8","20","7.9","65","25.7"
"1513411","1510011","Waterbury School District","Reed School","Math","253","253","100.0","253","135","53.4","77","30.4","32","12.6","9","3.6","41","16.2"
"1512811","1510011","Waterbury School District","Regan School","ELA","141","141","100.0","141","51","36.2","35","24.8","34","24.1","21","14.9","55","39.0"
"1512811","1510011","Waterbury School District","Regan School","Math","141","141","100.0","141","53","37.6","43","30.5","32","22.7","13","9.2","45","31.9"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","ELA","280","279","99.6","279","41","14.7","81","29.0","88","31.5","69","24.7","157","56.3"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","Math","280","279","99.6","279","50","17.9","104","37.3","85","30.5","40","14.3","125","44.8"
"1512011","1510011","Waterbury School District","Sprague School","ELA","191","191","100.0","191","125","65.4","38","19.9","*","*","*","*","28","14.7"
"1512011","1510011","Waterbury School District","Sprague School","Math","191","191","100.0","191","119","62.3","51","26.7","*","*","*","*","21","11.0"
"1519011","1510011","Waterbury School District","State Street School","ELA","26","25","96.2","25","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1519011","1510011","Waterbury School District","State Street School","Math","26","25","96.2","25","*","*","*","*","0","0.0","0","0.0","0","0.0"
"1512211","1510011","Waterbury School District","Walsh School","ELA","211","211","100.0","211","127","60.2","49","23.2","27","12.8","8","3.8","35","16.6"
"1512211","1510011","Waterbury School District","Walsh School","Math","211","211","100.0","211","140","66.4","48","22.7","*","*","*","*","23","10.9"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","ELA","321","317","98.8","317","74","23.3","88","27.8","110","34.7","45","14.2","155","48.9"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","Math","321","317","98.8","317","124","39.1","118","37.2","52","16.4","23","7.3","75","23.7"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","ELA","148","147","99.3","147","43","29.3","50","34.0","33","22.4","21","14.3","54","36.7"
