drg,district_code,district,type,amount,year,pct,state_pct,school_code
,2650013,Interdistrict School for Arts and Comm District,Plant Operation and Maintenance,233051.0,2012-13,0.0912560585853,0.0945029212524,2650013
,2610013,Jumoke Academy District,Plant Operation and Maintenance,930109.0,2012-13,0.129737116452,0.0945029212524,2610013
E,0680011,Kent School District,Plant Operation and Maintenance,595983.0,2012-13,0.111790564532,0.0945029212524,0680011
G,0690011,Killingly School District,Plant Operation and Maintenance,4021469.0,2012-13,0.0999044000806,0.0945029212524,0690011
E,0710011,Lebanon School District,Plant Operation and Maintenance,2126072.0,2012-13,0.115355024263,0.0945029212524,0710011
D,0720011,Ledyard School District,Plant Operation and Maintenance,2740408.0,2012-13,0.0766363250646,0.0945029212524,0720011
E,0730011,Lisbon School District,Plant Operation and Maintenance,555368.0,2012-13,0.0731679296789,0.0945029212524,0730011
E,0740011,Litchfield School District,Plant Operation and Maintenance,1863712.0,2012-13,0.104790963419,0.0945029212524,0740011
B,0760011,Madison School District,Plant Operation and Maintenance,5005566.0,2012-13,0.0996616605403,0.0945029212524,0760011
G,0770011,Manchester School District,Plant Operation and Maintenance,10499105.0,2012-13,0.0972369830512,0.0945029212524,0770011
C,0780011,Mansfield School District,Plant Operation and Maintenance,1725370.0,2012-13,0.0780608115787,0.0945029212524,0780011
C,0790011,Marlborough School District,Plant Operation and Maintenance,666961.0,2012-13,0.0905625334877,0.0945029212524,0790011
H,0800011,Meriden School District,Plant Operation and Maintenance,12491050.0,2012-13,0.107765035444,0.0945029212524,0800011
G,0830011,Middletown School District,Plant Operation and Maintenance,8309206.0,2012-13,0.10597213215,0.0945029212524,0830011
D,0840011,Milford School District,Plant Operation and Maintenance,11171941.0,2012-13,0.100999147388,0.0945029212524,0840011
B,0850011,Monroe School District,Plant Operation and Maintenance,5913308.0,2012-13,0.109435891711,0.0945029212524,0850011
F,0860011,Montville School District,Plant Operation and Maintenance,4096148.0,2012-13,0.109954232399,0.0945029212524,0860011
G,0880011,Naugatuck School District,Plant Operation and Maintenance,5912898.0,2012-13,0.089539212181,0.0945029212524,0880011
,,"New Beginnings Inc., Family Academy District",Plant Operation and Maintenance,504745.0,2012-13,0.115301394778,0.0945029212524,
I,0890011,New Britain School District,Plant Operation and Maintenance,9203945.0,2012-13,0.0655080232363,0.0945029212524,0890011
A,0900011,New Canaan School District,Plant Operation and Maintenance,7963943.0,2012-13,0.100439981725,0.0945029212524,0900011
B,0910011,New Fairfield School District,Plant Operation and Maintenance,3182073.0,2012-13,0.0852925807477,0.0945029212524,0910011
C,0920011,New Hartford School District,Plant Operation and Maintenance,982113.0,2012-13,0.118869269378,0.0945029212524,0920011
I,0930011,New Haven School District,Plant Operation and Maintenance,31111834.0,2012-13,0.0943972428236,0.0945029212524,0930011
I,0950011,New London School District,Plant Operation and Maintenance,5346280.0,2012-13,0.106852713627,0.0945029212524,0950011
D,0960011,New Milford School District,Plant Operation and Maintenance,5640786.0,2012-13,0.0938958913238,0.0945029212524,0960011
D,0940011,Newington School District,Plant Operation and Maintenance,9184566.0,2012-13,0.1365034281,0.0945029212524,0940011
B,0970011,Newtown School District,Plant Operation and Maintenance,10124007.0,2012-13,0.138791923796,0.0945029212524,0970011
E,0980011,Norfolk School District,Plant Operation and Maintenance,373628.0,2012-13,0.14218562815,0.0945029212524,0980011
E,0990011,North Branford School District,Plant Operation and Maintenance,3462458.0,2012-13,0.114397699133,0.0945029212524,0990011
F,1000011,North Canaan School District,Plant Operation and Maintenance,541620.0,2012-13,0.0989240760182,0.0945029212524,1000011
D,1010011,North Haven School District,Plant Operation and Maintenance,4130452.0,2012-13,0.0852434267278,0.0945029212524,1010011
E,1020011,North Stonington School District,Plant Operation and Maintenance,1391258.0,2012-13,0.112406395198,0.0945029212524,1020011
H,1030011,Norwalk School District,Plant Operation and Maintenance,15460953.0,2012-13,0.0859657445622,0.0945029212524,1030011
H,1040011,Norwich School District,Plant Operation and Maintenance,4538056.0,2012-13,0.0722191931452,0.0945029212524,1040011
,2630013,Odyssey Community School District,Plant Operation and Maintenance,427156.0,2012-13,0.138213362972,0.0945029212524,2630013
D,1060011,Old Saybrook School District,Plant Operation and Maintenance,2837017.0,2012-13,0.120249806137,0.0945029212524,1060011
B,1070011,Orange School District,Plant Operation and Maintenance,1781645.0,2012-13,0.094237099441,0.0945029212524,1070011
C,1080011,Oxford School District,Plant Operation and Maintenance,2615167.0,2012-13,0.0915930449209,0.0945029212524,1080011
,2830013,Park City Prep Charter School District,Plant Operation and Maintenance,539166.0,2012-13,0.193002847616,0.0945029212524,2830013
,2930013,Path Academy District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,2930013
G,1090011,Plainfield School District,Plant Operation and Maintenance,3106289.0,2012-13,0.0921838731573,0.0945029212524,1090011
F,1100011,Plainville School District,Plant Operation and Maintenance,3353557.0,2012-13,0.0933014248904,0.0945029212524,1100011
F,1110011,Plymouth School District,Plant Operation and Maintenance,2966083.0,2012-13,0.120265806756,0.0945029212524,1110011
C,1120011,Pomfret School District,Plant Operation and Maintenance,623098.0,2012-13,0.0825773437841,0.0945029212524,1120011
E,1130011,Portland School District,Plant Operation and Maintenance,2465036.0,2012-13,0.127122587446,0.0945029212524,1130011
E,1140011,Preston School District,Plant Operation and Maintenance,1078992.0,2012-13,0.121139084081,0.0945029212524,1140011
G,1160011,Putnam School District,Plant Operation and Maintenance,1752331.0,2012-13,0.089796200104,0.0945029212524,1160011
A,1170011,Redding School District,Plant Operation and Maintenance,2306002.0,2012-13,0.103531744911,0.0945029212524,1170011
E,2010012,Regional School District 01,Plant Operation and Maintenance,1267362.0,2012-13,0.12869416591,0.0945029212524,2010012
C,2040012,Regional School District 04,Plant Operation and Maintenance,1885136.0,2012-13,0.120175945291,0.0945029212524,2040012
B,2050012,Regional School District 05,Plant Operation and Maintenance,3865933.0,2012-13,0.100430032955,0.0945029212524,2050012
E,2060012,Regional School District 06,Plant Operation and Maintenance,1867258.0,2012-13,0.107914270693,0.0945029212524,2060012
C,2070012,Regional School District 07,Plant Operation and Maintenance,2130496.0,2012-13,0.118923077919,0.0945029212524,2070012
C,2080012,Regional School District 08,Plant Operation and Maintenance,2140188.0,2012-13,0.0910210090783,0.0945029212524,2080012
A,2090012,Regional School District 09,Plant Operation and Maintenance,2329287.0,2012-13,0.114068070708,0.0945029212524,2090012
C,2100012,Regional School District 10,Plant Operation and Maintenance,3637926.0,2012-13,0.10178971105,0.0945029212524,2100012
F,2110012,Regional School District 11,Plant Operation and Maintenance,631604.0,2012-13,0.0963461458964,0.0945029212524,2110012
C,2120012,Regional School District 12,Plant Operation and Maintenance,2349677.0,2012-13,0.112783631626,0.0945029212524,2120012
C,2130012,Regional School District 13,Plant Operation and Maintenance,3523917.0,2012-13,0.105841138801,0.0945029212524,2130012
C,2140012,Regional School District 14,Plant Operation and Maintenance,3394151.0,2012-13,0.110748704944,0.0945029212524,2140012
B,2150012,Regional School District 15,Plant Operation and Maintenance,6291059.0,2012-13,0.102560807343,0.0945029212524,2150012
E,2160012,Regional School District 16,Plant Operation and Maintenance,3230658.0,2012-13,0.0945289783057,0.0945029212524,2160012
C,2170012,Regional School District 17,Plant Operation and Maintenance,4760294.0,2012-13,0.130468280666,0.0945029212524,2170012
C,2180012,Regional School District 18,Plant Operation and Maintenance,3885345.0,2012-13,0.144654098353,0.0945029212524,2180012
C,2190012,Regional School District 19,Plant Operation and Maintenance,1572181.0,2012-13,0.0787372223875,0.0945029212524,2190012
A,1180011,Ridgefield School District,Plant Operation and Maintenance,8421418.0,2012-13,0.099601064374,0.0945029212524,1180011
D,1190011,Rocky Hill School District,Plant Operation and Maintenance,4012867.0,2012-13,0.112419307828,0.0945029212524,1190011
C,1210011,Salem School District,Plant Operation and Maintenance,827580.0,2012-13,0.104533498516,0.0945029212524,1210011
E,1220011,Salisbury School District,Plant Operation and Maintenance,714344.0,2012-13,0.117026686273,0.0945029212524,1220011
E,1230011,Scotland School District,Plant Operation and Maintenance,292006.0,2012-13,0.113078761612,0.0945029212524,1230011
F,1240011,Seymour School District,Plant Operation and Maintenance,3265878.0,2012-13,0.102583904267,0.0945029212524,1240011
E,1250011,Sharon School District,Plant Operation and Maintenance,634816.0,2012-13,0.138253115299,0.0945029212524,1250011
D,1260011,Shelton School District,Plant Operation and Maintenance,7977249.0,2012-13,0.117077364677,0.0945029212524,1260011
C,1270011,Sherman School District,Plant Operation and Maintenance,508360.0,2012-13,0.0761146948854,0.0945029212524,1270011
,2700013,Side By Side Charter School District,Plant Operation and Maintenance,268767.0,2012-13,0.0982620687436,0.0945029212524,2700013
B,1280011,Simsbury School District,Plant Operation and Maintenance,6713961.0,2012-13,0.100868936702,0.0945029212524,1280011
C,1290011,Somers School District,Plant Operation and Maintenance,2034323.0,2012-13,0.0973528255641,0.0945029212524,1290011
B,1320011,South Windsor School District,Plant Operation and Maintenance,6656986.0,2012-13,0.0964453588011,0.0945029212524,1320011
D,1310011,Southington School District,Plant Operation and Maintenance,7464927.0,2012-13,0.0853701186498,0.0945029212524,1310011
F,1330011,Sprague School District,Plant Operation and Maintenance,463244.0,2012-13,0.0860263536536,0.0945029212524,1330011
F,1340011,Stafford School District,Plant Operation and Maintenance,2977097.0,2012-13,0.107275302228,0.0945029212524,1340011
,2820013,Stamford Academy District,Plant Operation and Maintenance,31991.0,2012-13,0.0101115682966,0.0945029212524,2820013
H,1350011,Stamford School District,Plant Operation and Maintenance,22907649.0,2012-13,0.0871111930841,0.0945029212524,1350011
F,1360011,Sterling School District,Plant Operation and Maintenance,533515.0,2012-13,0.0807021784589,0.0945029212524,1360011
D,1370011,Stonington School District,Plant Operation and Maintenance,3745467.0,2012-13,0.107071406151,0.0945029212524,1370011
G,1380011,Stratford School District,Plant Operation and Maintenance,8817678.0,2012-13,0.0871240892518,0.0945029212524,1380011
C,1390011,Suffield School District,Plant Operation and Maintenance,2140394.0,2012-13,0.0639022048711,0.0945029212524,1390011
,2690013,The Bridge Academy District,Plant Operation and Maintenance,250846.0,2012-13,0.0773805263872,0.0945029212524,2690013
E,1400011,Thomaston School District,Plant Operation and Maintenance,1472265.0,2012-13,0.0936504765105,0.0945029212524,1400011
F,1410011,Thompson School District,Plant Operation and Maintenance,1934639.0,2012-13,0.111361678471,0.0945029212524,1410011
