"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",95.7,96.2,93.7,96.2,98.4
"Farmington School District","Farmington High School","Eligible For Free Lunch",73.3,90.5,82.4,"*",86.1
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",80.0,92.3,78.6,"*",100.0
"Farmington School District","Farmington High School","Not Eligible For Lunch",96.5,96.6,98.6,97.4,100.0
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",88.2,76.7,87.0,92.7,97.8
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",100.0,100.0,100.0,94.7,100.0
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",97.9,97.4,97.7,99.4,98.9
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*",88.9
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*",85.7
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",97.3,98.9,98.3,98.4,98.6
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",87.5,82.8,80.0,89.8,90.1
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",91.7,87.1,85.7,92.9,82.9
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",95.2,94.0,97.1,98.3,99.2
"Griswold School District","Griswold High School","Eligible For Free Lunch","*",77.5,73.7,74.5,75.6
"Griswold School District","Griswold High School","Eligible For Reduced Lunch","*",77.3,85.0,72.2,100.0
"Griswold School District","Griswold High School","Not Eligible For Lunch",86.5,92.6,93.6,93.6,96.5
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",64.2,75.5,71.1,76.2,84.2
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",67.6,78.6,80.6,82.2,86.7
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",88.6,88.1,88.8,92.1,92.8
"Guilford School District","Guilford High School","Eligible For Free Lunch","*",100.0,80.0,80.0,85.2
"Guilford School District","Guilford High School","Eligible For Reduced Lunch","*",100.0,100.0,87.5,100.0
"Guilford School District","Guilford High School","Not Eligible For Lunch",96.0,98.0,94.2,95.0,97.8
"Hamden School District","Hamden High School","Eligible For Free Lunch",66.1,76.3,78.0,80.2,82.9
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",82.4,82.8,86.0,91.7,89.8
"Hamden School District","Hamden High School","Not Eligible For Lunch",89.7,91.7,91.4,97.3,98.2
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",74.9,63.1,70.8,73.4,72.2
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch","*",72.7,"*","*","*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch",100.0,"*","*","*","*"
"Hartford School District","Capital Community College Magnet Academy","Eligible For Free Lunch","N/A","N/A","N/A","N/A",62.5
"Hartford School District","Capital Community College Magnet Academy","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Community College Magnet Academy","Not Eligible For Lunch","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",92.3,100.0,100.0,100.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch","*",100.0,100.0,100.0,"*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",86.7,87.5,100.0,77.8,92.9
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",82.4,96.9,90.7,93.8,90.9
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",100.0,100.0,100.0,93.3,82.6
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",100.0,100.0,97.1,97.3,96.4
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",56.2,62.8,56.2,60.4,68.4
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","N/A","N/A","*"
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","N/A","*","*"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch","N/A","N/A",85.2,93.3,"N/A"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch","N/A","N/A",100.0,80.0,"N/A"
"Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch","N/A","N/A",100.0,100.0,"N/A"
"Hartford School District","Great Path Academy at MCC","Eligible For Free Lunch","N/A","N/A","N/A","N/A",84.2
"Hartford School District","Great Path Academy at MCC","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A",100.0
"Hartford School District","Great Path Academy at MCC","Not Eligible For Lunch","N/A","N/A","N/A","N/A",100.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",71.3,61.7,64.2,61.2,69.6
