"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"F",24,24,100.0,24,7,29.2,"*","*",9,37.5,"*","*","*","*","*","*",209
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"M",26,26,100.0,26,6,23.1,"*","*",11,42.3,"*","*","*","*","*","*",219
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"F",253,249,98.4,249,81,32.5,41,16.5,48,19.3,63,25.3,16,6.4,79,31.7,228
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"M",223,222,99.6,222,79,35.6,32,14.4,36,16.2,60,27.0,15,6.8,75,33.8,227
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"F",187,180,96.3,180,28,15.6,44,24.4,67,37.2,23,12.8,18,10.0,41,22.8,232
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"M",185,174,94.1,173,35,20.2,41,23.7,60,34.7,23,13.3,14,8.1,37,21.4,228
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"F",38,38,100.0,38,0,0.0,"*","*","*","*","*","*","*","*","*","*",273
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"M",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"F",10,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"M",19,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,"M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"M",20,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"F",27,27,100.0,27,"*","*","*","*",10,37.0,8,29.6,"*","*","*","*",234
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"M",23,23,100.0,23,"*","*","*","*",7,30.4,9,39.1,"*","*","*","*",245
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"F",26,26,100.0,26,"*","*","*","*",10,38.5,13,50.0,"*","*","*","*",251
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"M",25,25,100.0,25,"*","*","*","*",9,36.0,11,44.0,"*","*","*","*",252
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"F",35,35,100.0,35,"*","*","*","*",7,20.0,15,42.9,"*","*","*","*",256
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"M",29,29,100.0,29,"*","*","*","*",8,27.6,13,44.8,"*","*","*","*",256
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",254
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"F",24,24,100.0,24,"*","*","*","*","*","*",12,50.0,"*","*","*","*",252
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"M",20,20,100.0,20,"*","*",0,0.0,"*","*",11,55.0,"*","*","*","*",254
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"F",84,82,97.6,82,19,23.2,"*","*",18,22.0,30,36.6,"*","*","*","*",235
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"M",118,117,99.2,117,33,28.2,"*","*",26,22.2,33,28.2,"*","*","*","*",226
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"F",112,108,96.4,108,"*","*",22,20.4,50,46.3,22,20.4,"*","*","*","*",243
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"M",110,110,100.0,110,"*","*",16,14.5,54,49.1,26,23.6,"*","*","*","*",250
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"F",107,106,99.1,106,0,0.0,"*","*","*","*",50,47.2,38,35.8,88,83.0,284
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"M",98,98,100.0,98,"*","*","*","*",13,13.3,44,44.9,36,36.7,80,81.6,285
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"F",116,114,98.3,114,"*","*","*","*",20,17.5,66,57.9,23,20.2,89,78.1,274
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"M",100,99,99.0,99,"*","*","*","*",12,12.1,55,55.6,20,20.2,75,75.8,265
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"F",123,122,99.2,122,0,0.0,"*","*",36,29.5,"*","*",51,41.8,"*","*",290
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"M",154,152,98.7,152,0,0.0,"*","*","*","*",41,27.0,70,46.1,111,73.0,290
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"F",36,36,100.0,36,0,0.0,"*","*","*","*",15,41.7,10,27.8,25,69.4,270
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"M",44,44,100.0,44,"*","*","*","*",8,18.2,18,40.9,14,31.8,32,72.7,276
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"F",31,30,96.8,30,"*","*",0,0.0,"*","*",17,56.7,6,20.0,23,76.7,268
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"M",43,43,100.0,43,"*","*","*","*","*","*",19,44.2,9,20.9,28,65.1,267
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"F",41,41,100.0,41,"*","*","*","*",15,36.6,11,26.8,10,24.4,21,51.2,262
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"M",48,47,97.9,47,"*","*","*","*",18,38.3,13,27.7,9,19.1,22,46.8,252
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"F",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*","*","*",231
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"F",39,33,84.6,32,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"M",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"F",63,63,100.0,63,"*","*","*","*","*","*",31,49.2,22,34.9,53,84.1,284
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"M",58,57,98.3,57,0,0.0,"*","*","*","*",23,40.4,29,50.9,52,91.2,296
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"F",41,39,95.1,39,0,0.0,"*","*","*","*",26,66.7,6,15.4,32,82.1,274
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"M",65,64,98.5,64,"*","*","*","*",6,9.4,38,59.4,17,26.6,55,85.9,276
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"F",104,104,100.0,104,"*","*","*","*",8,7.7,50,48.1,41,39.4,91,87.5,284
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"M",113,113,100.0,113,"*","*","*","*",16,14.2,54,47.8,38,33.6,92,81.4,280
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"F",97,97,100.0,97,"*","*","*","*",12,12.4,54,55.7,22,22.7,76,78.4,273
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"M",115,115,100.0,115,"*","*","*","*",16,13.9,61,53.0,22,19.1,83,72.2,264
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"F",90,90,100.0,90,"*","*","*","*",27,30.0,34,37.8,25,27.8,59,65.6,274
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"M",89,88,98.9,88,"*","*","*","*",21,23.9,26,29.5,35,39.8,61,69.3,282
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,"F",38,38,100.0,38,"*","*",9,23.7,"*","*",9,23.7,0,0.0,9,23.7,218
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,"M",31,31,100.0,31,11,35.5,"*","*","*","*",9,29.0,0,0.0,9,29.0,208
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",08,"F",35,35,100.0,35,6,17.1,"*","*",13,37.1,"*","*","*","*","*","*",227
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",08,"M",25,25,100.0,25,8,32.0,"*","*",7,28.0,"*","*",0,0.0,"*","*",217
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",10,"F",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",10,"M",16,16,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,"F",56,56,100.0,56,"*","*",7,12.5,20,35.7,22,39.3,"*","*","*","*",250
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,"M",57,57,100.0,57,"*","*",6,10.5,20,35.1,25,43.9,"*","*","*","*",249
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",05,"F",67,67,100.0,67,"*","*","*","*",18,26.9,29,43.3,11,16.4,40,59.7,255
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",05,"M",74,74,100.0,74,"*","*","*","*",13,17.6,33,44.6,19,25.7,52,70.3,269
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,"F",65,65,100.0,65,"*","*","*","*",9,13.8,32,49.2,14,21.5,46,70.8,268
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,"M",73,73,100.0,73,"*","*","*","*",14,19.2,37,50.7,13,17.8,50,68.5,264
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,"F",172,172,100.0,172,10,5.8,23,13.4,18,10.5,92,53.5,29,16.9,121,70.3,262
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,"M",180,178,98.9,178,14,7.9,19,10.7,38,21.3,78,43.8,29,16.3,107,60.1,256
"Enfield School District","=""0490011""","Enfield High School","=""0496111""",10,"F",91,90,98.9,90,"*","*","*","*",50,55.6,17,18.9,13,14.4,30,33.3,256
"Enfield School District","=""0490011""","Enfield High School","=""0496111""",10,"M",86,83,96.5,83,"*","*","*","*",27,32.5,28,33.7,13,15.7,41,49.4,258
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""",10,"F",102,102,100.0,102,"*","*","*","*",36,35.3,35,34.3,19,18.6,54,52.9,262
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""",10,"M",90,90,100.0,90,"*","*","*","*",30,33.3,28,31.1,25,27.8,53,58.9,270
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,"F",31,31,100.0,31,"*","*","*","*","*","*",15,48.4,12,38.7,27,87.1,288
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,"M",25,25,100.0,25,"*","*",0,0.0,0,0.0,"*","*",12,48.0,"*","*",292
"Explorations District","=""2720013""","Explorations","=""2726113""",10,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""",10,"M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",05,"F",25,25,100.0,25,0,0.0,"*","*","*","*",14,56.0,"*","*","*","*",272
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",05,"M",20,20,100.0,20,0,0.0,0,0.0,"*","*",9,45.0,"*","*","*","*",293
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",05,"F",32,31,96.9,31,"*","*",0,0.0,"*","*",12,38.7,11,35.5,23,74.2,274
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",05,"M",37,36,97.3,36,0,0.0,0,0.0,"*","*",18,50.0,"*","*","*","*",291
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,"F",40,40,100.0,40,"*","*","*","*","*","*",20,50.0,"*","*","*","*",283
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,"M",20,20,100.0,20,"*","*","*","*","*","*",12,60.0,"*","*","*","*",266
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,"F",36,36,100.0,36,"*","*","*","*",11,30.6,11,30.6,"*","*","*","*",250
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,"M",37,37,100.0,37,"*","*","*","*",9,24.3,15,40.5,"*","*","*","*",249
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,"F",30,30,100.0,30,"*","*",0,0.0,"*","*",17,56.7,"*","*","*","*",266
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,"M",36,36,100.0,36,0,0.0,"*","*","*","*",16,44.4,"*","*","*","*",279
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",05,"F",36,36,100.0,36,0,0.0,0,0.0,"*","*","*","*",28,77.8,"*","*",319
