"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","Y",70,70,100.0,70,"*","*",25,35.7,18,25.7,"*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","N",196,196,100.0,196,"*","*",16,8.2,56,28.6,119,60.7,175,89.3
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","Y",70,70,100.0,70,18,25.7,24,34.3,20,28.6,8,11.4,28,40.0
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","N",196,196,100.0,196,6,3.1,32,16.3,69,35.2,89,45.4,158,80.6
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","Y",32,32,100.0,32,10,31.3,6,18.8,9,28.1,7,21.9,16,50.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","N",165,161,97.6,161,0,0.0,14,8.7,47,29.2,100,62.1,147,91.3
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","Y",32,32,100.0,32,"*","*",12,37.5,"*","*",7,21.9,"*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","N",165,161,97.6,161,"*","*",21,13.0,"*","*",102,63.4,"*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","ELA","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Math","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","ELA","Y",91,91,100.0,91,"*","*",21,23.1,28,30.8,13,14.3,41,45.1
"Vernon School District","=""1460011""","Northeast School","=""1460311""","ELA","N",46,46,100.0,46,"*","*",6,13.0,20,43.5,17,37.0,37,80.4
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Math","Y",91,91,100.0,91,28,30.8,34,37.4,23,25.3,"*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Math","N",46,46,100.0,46,0,0.0,14,30.4,20,43.5,"*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","Y",100,100,100.0,99,51,51.5,25,25.3,13,13.1,10,10.1,23,23.2
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","N",141,139,98.6,139,21,15.1,25,18.0,48,34.5,45,32.4,93,66.9
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","Y",101,101,100.0,100,57,57.0,25,25.0,18,18.0,0,0.0,18,18.0
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","N",141,139,98.6,139,26,18.7,46,33.1,42,30.2,25,18.0,67,48.2
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","Y",42,41,97.6,41,19,46.3,10,24.4,"*","*","*","*",12,29.3
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","N",65,63,96.9,63,"*","*",13,20.6,20,31.7,"*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","Y",42,41,97.6,41,18,43.9,12,29.3,"*","*","*","*",11,26.8
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","N",65,63,96.9,63,"*","*",17,27.0,26,41.3,"*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","ELA","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Math","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","ELA","Y",82,82,100.0,82,"*","*","*","*",20,24.4,6,7.3,26,31.7
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","ELA","N",23,23,100.0,23,"*","*","*","*",10,43.5,7,30.4,17,73.9
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Math","Y",83,83,100.0,83,"*","*",30,36.1,15,18.1,"*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Math","N",23,23,100.0,23,"*","*",8,34.8,9,39.1,"*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","Y",88,87,98.9,87,45,51.7,20,23.0,"*","*","*","*",22,25.3
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","N",45,45,100.0,45,"*","*",9,20.0,14,31.1,"*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","Y",89,86,96.6,86,36,41.9,33,38.4,"*","*","*","*",17,19.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","N",45,45,100.0,45,"*","*",14,31.1,18,40.0,"*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","Y",345,335,97.1,335,137,40.9,107,31.9,75,22.4,16,4.8,91,27.2
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","N",327,325,99.4,325,54,16.6,85,26.2,125,38.5,61,18.8,186,57.2
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","Y",345,334,96.8,334,178,53.3,109,32.6,35,10.5,12,3.6,47,14.1
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","N",327,325,99.4,325,63,19.4,119,36.6,89,27.4,54,16.6,143,44.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","Y",66,66,100.0,66,"*","*",21,31.8,21,31.8,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","N",105,105,100.0,105,"*","*",17,16.2,46,43.8,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","Y",66,66,100.0,66,14,21.2,29,43.9,16,24.2,7,10.6,23,34.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","N",105,105,100.0,105,7,6.7,22,21.0,50,47.6,26,24.8,76,72.4
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","ELA","Y",230,227,98.7,227,83,36.6,66,29.1,66,29.1,12,5.3,78,34.4
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","ELA","N",490,484,98.8,484,36,7.4,108,22.3,226,46.7,114,23.6,340,70.2
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Math","Y",230,227,98.7,227,109,48.0,69,30.4,40,17.6,9,4.0,49,21.6
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Math","N",490,483,98.6,483,60,12.4,174,36.0,154,31.9,95,19.7,249,51.6
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","ELA","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Math","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","Y",170,164,96.5,164,58,35.4,61,37.2,39,23.8,6,3.7,45,27.4
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","N",524,516,98.5,516,55,10.7,133,25.8,242,46.9,86,16.7,328,63.6
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","Y",170,164,96.5,164,76,46.3,53,32.3,"*","*","*","*",35,21.3
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","N",524,516,98.5,516,"*","*",182,35.3,161,31.2,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","Y",107,107,100.0,107,44,41.1,"*","*",31,29.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","N",164,164,100.0,164,"*","*",35,21.3,61,37.2,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","Y",107,107,100.0,107,43,40.2,39,36.4,"*","*","*","*",25,23.4
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","N",164,164,100.0,164,"*","*",45,27.4,67,40.9,"*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","Y",111,111,100.0,111,35,31.5,40,36.0,23,20.7,13,11.7,36,32.4
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","N",218,218,100.0,218,24,11.0,47,21.6,72,33.0,75,34.4,147,67.4
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","Y",111,111,100.0,111,38,34.2,41,36.9,25,22.5,7,6.3,32,28.8
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","N",218,218,100.0,218,18,8.3,74,33.9,73,33.5,53,24.3,126,57.8
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","Y",105,105,100.0,105,50,47.6,30,28.6,"*","*","*","*",25,23.8
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","N",232,230,99.1,230,"*","*",55,23.9,76,33.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","Y",105,105,100.0,105,47,44.8,32,30.5,"*","*","*","*",26,24.8
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","N",232,229,98.7,229,"*","*",70,30.6,88,38.4,"*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","Y",68,68,100.0,68,21,30.9,19,27.9,19,27.9,9,13.2,28,41.2
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","N",251,250,99.6,250,18,7.2,52,20.8,89,35.6,91,36.4,180,72.0
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","Y",68,68,100.0,68,20,29.4,23,33.8,16,23.5,9,13.2,25,36.8
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","N",251,250,99.6,250,19,7.6,67,26.8,91,36.4,73,29.2,164,65.6
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","Y",879,875,99.5,875,500,57.1,216,24.7,123,14.1,36,4.1,159,18.2
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","N",125,125,100.0,125,39,31.2,32,25.6,43,34.4,11,8.8,54,43.2
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","Y",880,876,99.5,876,613,70.0,182,20.8,65,7.4,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","N",125,125,100.0,125,58,46.4,43,34.4,19,15.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","Y",135,135,100.0,135,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","Y",135,135,100.0,135,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","Y",230,230,100.0,230,103,44.8,55,23.9,47,20.4,25,10.9,72,31.3
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","N",73,73,100.0,73,13,17.8,21,28.8,25,34.2,14,19.2,39,53.4
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Math","Y",230,230,100.0,230,89,38.7,73,31.7,"*","*","*","*",68,29.6
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Math","N",73,73,100.0,73,"*","*",30,41.1,21,28.8,"*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","ELA","Y",86,86,100.0,86,74,86.0,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Math","Y",86,86,100.0,86,78,90.7,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","ELA","Y",162,162,100.0,162,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Math","Y",162,162,100.0,162,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","ELA","Y",196,196,100.0,196,"*","*",37,18.9,28,14.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","ELA","N",27,27,100.0,27,"*","*","*","*",9,33.3,7,25.9,16,59.3
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Math","Y",196,196,100.0,196,109,55.6,58,29.6,"*","*","*","*",29,14.8
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Math","N",28,28,100.0,28,"*","*",12,42.9,7,25.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","ELA","Y",244,244,100.0,244,110,45.1,67,27.5,54,22.1,13,5.3,67,27.5
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","ELA","N",84,84,100.0,84,23,27.4,26,31.0,21,25.0,14,16.7,35,41.7
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Math","Y",244,244,100.0,244,126,51.6,74,30.3,32,13.1,12,4.9,44,18.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Math","N",84,84,100.0,84,24,28.6,25,29.8,26,31.0,9,10.7,35,41.7
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","ELA","Y",33,33,100.0,33,28,84.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Math","Y",33,33,100.0,33,25,75.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","ELA","Y",221,221,100.0,221,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","ELA","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Math","Y",221,221,100.0,221,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Math","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","ELA","Y",244,244,100.0,244,98,40.2,75,30.7,53,21.7,18,7.4,71,29.1
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","ELA","N",37,37,100.0,37,9,24.3,8,21.6,8,21.6,12,32.4,20,54.1
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Math","Y",245,245,100.0,245,135,55.1,67,27.3,31,12.7,12,4.9,43,17.6
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Math","N",37,37,100.0,37,16,43.2,7,18.9,7,18.9,7,18.9,14,37.8
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
