district_code,district_name,school_code,school,subject,school_level,mean,n,state_mean,state_n,year
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Language Arts Laboratory,Secondary,17,12,16,426.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Law Studies,Secondary,12,4,17,89.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Life and Physical Sciences - Proficiency Development,Secondary,16,24,17,215.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Literature of a Genre,Secondary,19,1,20,117.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Modern U.S. History,Secondary,14,12,21,582.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Particular Topics in Biology,Secondary,15,3,18,131.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Physics,Secondary,29,3,20,581.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Pre-Calculus,Secondary,15,4,20,867.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Psychology,Secondary,18,4,21,309.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Sociology,Secondary,20,2,20,136.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,Transition Algebra,Secondary,15,1,16,59.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,World Area Studies,Secondary,17,11,19,376.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,World History - Overview,Secondary,17,12,20,1125.0,2014-15
9000016,Connecticut Technical High School System,9001716,H. C. Wilcox Technical High School,World Literature,Secondary,16,11,19,422.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Algebra I,Secondary,13,1,19,1386.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Algebra I - Part 1,Secondary,14,9,16,194.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Algebra I - Part 2,Secondary,21,6,17,158.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Algebra II,Secondary,16,7,20,1597.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Astronomy,Secondary,19,1,20,75.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Chemistry,Secondary,19,8,21,1368.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Contemporary World Issues,Secondary,16,8,19,123.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,English/Literature (freshmen and sophomores),Secondary,17,18,18,521.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,English/Literature (juniors and seniors),Secondary,19,8,17,217.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Geometry,Secondary,25,2,20,1660.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Informal Geometry,Secondary,19,6,17,204.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Informal Mathematics,Secondary,13,23,17,354.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Language Arts Laboratory,Secondary,10,25,16,426.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Life and Physical Sciences - Proficiency Development,Secondary,19,16,17,215.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Modern U.S. History,Secondary,19,8,21,582.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Particular Topics in Biology,Secondary,17,4,18,131.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Particular Topics in Foundation Math,Secondary,8,2,10,86.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Physics,Secondary,22,3,20,581.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Pre-Calculus,Secondary,7,1,20,867.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,Trigonometry,Secondary,18,3,18,84.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,World Area Studies,Secondary,17,8,19,376.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,World History - Overview,Secondary,20,8,20,1125.0,2014-15
9000016,Connecticut Technical High School System,9001816,Vinal Technical High School,World Literature,Secondary,19,8,19,422.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Algebra I,Secondary,13,2,19,1386.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Algebra I - Part 1,Secondary,14,10,16,194.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Algebra I - Part 2,Secondary,13,9,17,158.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Algebra II,Secondary,13,6,20,1597.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Astronomy,Secondary,18,2,20,75.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Biology,Secondary,13,12,20,1889.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Chemistry,Secondary,18,5,21,1368.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Economics,Secondary,15,6,20,101.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,English as a Second Language,Secondary,8,3,16,146.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,English/Literature (freshmen and sophomores),Secondary,14,23,18,521.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,English/Literature (juniors and seniors),Secondary,19,8,17,217.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Geometry,Secondary,19,2,20,1660.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Informal Geometry,Secondary,13,9,17,204.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Informal Mathematics,Secondary,14,24,17,354.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Language Arts Laboratory,Secondary,11,25,16,426.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Life and Physical Sciences - Proficiency Development,Secondary,14,12,17,215.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Modern U.S. History,Secondary,19,8,21,582.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Particular Topics in Biology,Secondary,11,5,18,131.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Particular Topics in Foundation Math,Secondary,10,3,10,86.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Physics,Secondary,17,6,20,581.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Pre-Calculus,Secondary,23,1,20,867.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Probability and Statistics - Other,Secondary,18,3,18,23.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,Psychology,Secondary,21,2,21,309.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,World Area Studies,Secondary,14,12,19,376.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,World History - Overview,Secondary,14,11,20,1125.0,2014-15
9000016,Connecticut Technical High School System,9001916,E. C. Goodwin Technical High School,World Literature,Secondary,18,7,19,422.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Algebra I,Secondary,9,1,19,1386.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Algebra I - Part 1,Secondary,17,9,16,194.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Algebra I - Part 2,Secondary,20,7,17,158.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Algebra II,Secondary,16,5,20,1597.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Anatomy and Physiology,Secondary,19,4,19,291.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Biology,Secondary,22,9,20,1889.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Chemistry,Secondary,15,7,21,1368.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Creative Writing,Secondary,11,1,19,145.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Economics,Secondary,17,3,20,101.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,English/Literature (freshmen and sophomores),Secondary,20,17,18,521.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,English/Literature (juniors and seniors),Secondary,16,10,17,217.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Geometry,Secondary,14,2,20,1660.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Informal Geometry,Secondary,18,8,17,204.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Informal Mathematics,Secondary,29,12,17,354.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Law Studies,Secondary,18,2,17,89.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Life and Physical Sciences - Proficiency Development,Secondary,16,11,17,215.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Literature of a Genre,Secondary,16,2,20,117.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Modern U.S. History,Secondary,23,7,21,582.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Particular Topics in Biology,Secondary,24,3,18,131.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Particular Topics in Foundation Math,Secondary,6,1,10,86.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Physics,Secondary,35,2,20,581.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Pre-Calculus,Secondary,11,2,20,867.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Probability and Statistics - Other,Secondary,11,1,18,23.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Sociology,Secondary,13,1,20,136.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Trigonometry,Secondary,13,2,18,84.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,Trigonometry/Analytic Geometry,Secondary,6,1,8,2.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,World Area Studies,Secondary,17,10,19,376.0,2014-15
9000016,Connecticut Technical High School System,9002016,Norwich Technical High School,World History - Overview,Secondary,17,10,20,1125.0,2014-15
